match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,ARDWon,ARDLost,ARDWon%
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Vyacheslav Karavayev,4.0,WB,26-027,65,0,0,0,0,0,0,0,0,1,0,0,0,7,1,5,16.7
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Georgi Dzhikiya,14.0,CB,27-207,90,1,0,0,1,3,0,0,0,2,0,0,0,5,2,4,33.3
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Igor Diveev,3.0,CB,21-262,90,0,0,0,1,0,0,0,3,0,0,0,0,10,4,3,57.1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Dmitri Barinov,8.0,CB,24-278,90,1,0,0,3,2,0,1,0,0,0,0,0,8,3,5,37.5
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Matvei Safonov,16.0,GK,22-111,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,15 Players,,,,990,3,0,0,13,14,2,20,7,8,0,0,0,93,29,26,52.7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Kylian Mbappé,10.0,FW,22-190,120,0,0,0,0,0,1,4,0,1,0,0,0,3,0,1,0.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Karim Benzema,19.0,FW,33-191,93,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,h,Olivier Giroud,9.0,FW,34-271,27,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,75.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Antoine Griezmann,7.0,"AM,RM",30-099,87,0,0,0,1,4,0,3,0,0,0,0,0,5,0,1,0.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Moussa Sissoko,17.0,RM,31-316,33,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,100.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,N'Golo Kanté,13.0,DM,30-091,120,0,0,0,0,0,0,0,2,1,0,0,0,15,1,1,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Paul Pogba,6.0,DM,28-105,120,0,0,0,3,4,0,0,1,2,0,0,0,15,2,4,33.3
2c7de26e,"Monday June 28, 2021",22:00,France,h,Adrien Rabiot,14.0,"LB,WB",26-086,120,0,0,0,3,3,0,4,2,2,0,0,0,7,2,1,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Benjamin Pavard,2.0,"RB,WB",25-092,120,1,0,0,4,0,0,1,2,1,0,1,0,5,1,4,20.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Presnel Kimpembe,3.0,CB,25-319,120,0,0,0,3,1,0,0,1,0,0,0,0,11,2,2,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Clément Lenglet,5.0,CB,26-011,45,0,0,0,0,0,0,0,1,1,0,0,0,4,3,2,60.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Kingsley Coman,20.0,LM,25-015,65,1,0,0,1,1,0,4,0,0,0,0,0,8,1,0,100.0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Marcus Thuram,26.0,LM,23-326,10,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,h,Raphaël Varane,4.0,CB,28-064,120,1,0,0,1,3,0,0,0,1,0,0,0,9,2,1,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Hugo Lloris,1.0,GK,34-184,120,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,h,15 Players,,,,1320,3,0,0,18,18,1,21,9,9,0,1,0,97,18,18,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Haris Seferović,9.0,FW,29-126,96,0,0,0,3,0,0,0,2,0,0,0,0,4,4,2,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,a,Fabian Schär,22.0,LB,29-190,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Breel Embolo,7.0,FW,24-134,79,0,0,0,0,4,0,1,1,0,0,0,0,8,1,2,33.3
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ruben Vargas,11.0,"LM,WB,LB",22-327,41,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Xherdan Shaqiri,23.0,AM,29-261,72,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,a,Mario Gavranović,19.0,"FW,AM",31-216,48,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,33.3
2c7de26e,"Monday June 28, 2021",22:00,France,a,Granit Xhaka,10.0,DM,28-274,120,1,0,0,3,3,0,0,3,1,0,0,0,7,2,1,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,a,Remo Freuler,8.0,DM,29-074,120,0,0,0,3,2,0,2,2,1,0,0,0,8,1,1,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Steven Zuber,14.0,WB,29-315,78,0,0,0,0,3,0,2,1,1,1,0,0,3,1,0,100.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Christian Fassnacht,16.0,"RM,FW",27-229,42,0,0,0,0,0,0,0,1,2,0,0,0,5,0,2,0.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Silvan Widmer,3.0,WB,28-115,72,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Kevin Mbabu,2.0,"RB,WB",26-070,48,0,0,0,3,1,0,2,2,2,0,0,0,1,1,1,50.0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ricardo Rodríguez,13.0,CB,28-307,86,1,0,0,1,1,0,1,2,0,0,0,0,2,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,a,Admir Mehmedi,18.0,"FW,LM,CB",30-104,34,0,0,0,0,1,0,0,1,2,0,0,0,8,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,a,Manuel Akanji,5.0,CB,25-344,120,1,0,0,2,0,0,0,3,1,0,0,0,10,4,2,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,a,Nico Elvedi,4.0,CB,24-271,120,1,0,0,1,0,0,0,5,2,0,0,0,5,2,1,66.7
2c7de26e,"Monday June 28, 2021",22:00,France,a,Yann Sommer,1.0,GK,32-193,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2c7de26e,"Monday June 28, 2021",22:00,France,a,17 Players,,,,1320,4,0,0,19,18,1,11,27,12,1,0,0,73,18,18,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Romelu Lukaku,9.0,FW,28-050,90,0,0,0,0,2,1,0,0,0,0,0,0,2,3,3,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jeremy Doku,25.0,AM,19-036,90,0,0,0,2,5,0,3,0,1,1,0,0,3,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Kevin De Bruyne,7.0,"AM,DM",30-004,90,0,0,0,3,1,0,2,0,0,0,0,0,6,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Axel Witsel,6.0,DM,32-171,90,0,0,0,3,1,0,0,0,2,0,0,0,4,1,1,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Youri Tielemans,8.0,DM,24-056,68,1,0,0,1,2,0,1,0,2,0,0,0,3,1,1,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dries Mertens,14.0,"AM,DM",34-057,22,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thorgan Hazard,16.0,WB,28-095,90,0,0,0,3,2,0,4,3,3,0,0,0,12,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Meunier,15.0,WB,29-293,69,0,0,0,1,0,0,1,3,2,0,0,0,5,3,1,75.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Nacer Chadli,22.0,WB,31-334,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dennis Praet,26.0,WB,27-049,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jan Vertonghen,5.0,CB,34-069,90,0,0,0,0,1,0,0,0,2,0,0,0,9,1,0,100.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Vermaelen,3.0,CB,35-230,90,0,0,0,1,0,0,0,3,4,0,0,0,8,5,0,100.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Toby Alderweireld,2.0,CB,32-122,90,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,75.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thibaut Courtois,1.0,GK,29-052,90,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,14 Players,,,,990,1,0,0,16,15,1,12,9,16,1,0,0,67,17,8,68.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Ciro Immobile,17.0,FW,31-132,73,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Andrea Belotti,9.0,FW,27-194,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Lorenzo Insigne,10.0,LW,30-028,78,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Domenico Berardi,11.0,LW,26-335,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Federico Chiesa,14.0,RW,23-250,89,0,0,0,3,0,0,3,0,0,0,0,0,4,0,2,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Rafael Tolói,25.0,RW,30-265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Marco Verratti,6.0,CM,28-239,73,1,0,0,1,2,0,0,2,2,0,0,0,6,1,1,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Bryan Cristante,16.0,CM,26-121,17,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Nicolò Barella,18.0,CM,24-145,90,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Jorginho,8.0,DM,29-194,90,0,0,0,0,4,0,0,2,2,0,0,0,8,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Spinazzola,4.0,LB,28-099,78,0,0,0,0,1,0,1,1,1,0,0,0,6,0,1,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Emerson Palmieri,13.0,LB,26-333,12,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giorgio Chiellini,3.0,CB,36-322,90,0,0,0,2,0,0,0,0,0,0,0,0,7,4,2,66.7
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Bonucci,19.0,CB,34-062,90,0,0,0,0,1,1,0,0,0,0,0,0,5,2,2,50.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giovanni Di Lorenzo,2.0,RB,27-332,90,0,0,0,4,3,0,0,2,2,0,1,0,8,0,1,0.0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Gianluigi Donnarumma,21.0,GK,22-127,90,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,16 Players,,,,990,2,0,0,15,16,2,8,8,7,0,1,0,64,8,17,32.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Kane,9.0,FW,27-336,90,0,0,0,0,2,0,0,0,0,0,0,0,3,3,8,27.3
415ff832,"Tuesday June 29, 2021",17:00,England,h,Raheem Sterling,10.0,"LW,RW",26-203,90,0,0,0,1,1,1,2,1,1,0,0,0,5,1,3,25.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Bukayo Saka,25.0,RW,19-297,68,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jack Grealish,7.0,"LW,RW",25-292,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Declan Rice,4.0,DM,22-166,87,1,0,0,1,0,0,0,2,1,0,0,0,5,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Henderson,8.0,DM,31-012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kalvin Phillips,14.0,DM,25-209,90,1,0,0,2,1,0,1,0,0,0,0,0,8,4,0,100.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Luke Shaw,3.0,WB,25-352,90,0,0,0,1,1,0,1,0,0,0,0,0,3,0,1,0.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kieran Trippier,12.0,WB,30-283,90,0,0,0,1,1,1,5,1,1,0,0,0,6,0,1,0.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Maguire,6.0,CB,28-116,90,1,0,0,2,3,0,0,1,1,0,0,0,6,5,0,100.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,John Stones,5.0,CB,27-032,90,0,0,0,0,0,0,0,2,0,0,0,0,9,5,4,55.6
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kyle Walker,2.0,CB,31-032,90,0,0,0,1,2,0,0,3,0,0,0,0,11,3,3,50.0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Pickford,1.0,GK,27-114,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,h,13 Players,,,,990,3,0,0,12,13,2,9,10,5,0,0,0,61,23,20,53.5
415ff832,"Tuesday June 29, 2021",17:00,England,a,Timo Werner,11.0,FW,25-115,67,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,a,Serge Gnabry,10.0,FW,25-350,23,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Thomas Müller,25.0,LW,31-289,89,0,0,0,2,0,0,0,0,1,0,0,0,4,2,6,25.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Jamal Musiala,14.0,LW,18-123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,a,Kai Havertz,7.0,RW,22-018,90,0,0,0,4,3,0,0,0,0,0,0,0,6,1,3,25.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leon Goretzka,18.0,DM,26-143,90,0,0,0,2,1,0,0,1,0,0,0,0,9,0,3,0.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Toni Kroos,8.0,DM,31-176,90,0,0,0,2,4,0,1,3,3,0,0,0,10,0,2,0.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Robin Gosens,20.0,WB,26-359,87,1,0,0,1,0,0,2,2,0,0,0,0,6,2,1,66.7
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leroy Sané,19.0,WB,25-169,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,a,Joshua Kimmich,6.0,WB,26-141,90,0,0,0,0,2,1,3,1,2,0,0,0,7,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,a,Antonio Rüdiger,2.0,CB,28-118,90,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,50.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Mats Hummels,5.0,CB,32-195,90,0,0,0,0,0,0,0,0,1,0,0,0,8,9,3,75.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Matthias Ginter,4.0,CB,27-161,86,1,0,0,1,1,0,0,0,1,0,0,0,8,3,1,75.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Emre Can,23.0,CB,27-168,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Manuel Neuer,1.0,GK,35-094,90,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
415ff832,"Tuesday June 29, 2021",17:00,England,a,15 Players,,,,990,2,0,0,13,12,2,9,7,8,0,0,0,81,20,23,46.5
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Donyell Malen,18.0,FW,22-159,56,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,33.3
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Quincy Promes,11.0,"LW,FW,WB",29-174,34,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,66.7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Memphis Depay,10.0,"FW,CM",27-134,90,0,0,0,0,3,1,2,1,0,0,0,0,6,1,5,16.7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Georginio Wijnaldum,8.0,"AM,RW,CB",30-228,90,0,0,0,0,3,0,0,2,1,0,0,0,4,1,3,25.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Frenkie de Jong,21.0,"DM,CM",24-046,90,1,0,0,0,2,0,0,1,0,0,0,0,12,4,1,80.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Marten de Roon,15.0,"DM,CM",30-090,72,0,0,0,0,0,0,1,1,0,0,0,0,16,7,2,77.8
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Wout Weghorst,19.0,"FW,CM",28-324,18,0,0,0,0,1,1,0,0,0,0,0,0,1,5,4,55.6
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Patrick van Aanholt,12.0,"WB,LB",30-302,80,0,0,0,1,0,1,2,2,0,0,0,0,12,1,1,50.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Steven Berghuis,7.0,"LB,FW",29-190,10,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,100.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Denzel Dumfries,22.0,"WB,RB",25-070,90,1,0,0,2,4,1,3,2,1,0,0,0,7,1,7,12.5
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Daley Blind,17.0,CB,31-110,80,0,0,0,0,0,0,1,3,3,0,0,0,7,1,1,50.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Jurrien Timber,25.0,CB,20-010,10,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Matthijs de Ligt,3.0,"CB,AM,DM",21-319,51,0,1,0,0,0,0,0,2,2,0,0,0,3,3,4,42.9
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Stefan de Vrij,6.0,CB,29-142,90,0,0,0,1,0,0,0,4,2,0,0,0,10,6,3,66.7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-278,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,15 Players,,,,951,2,1,0,6,15,4,12,18,10,0,0,0,91,34,34,50.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Patrik Schick,10.0,FW,25-154,89,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,33.3
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Krmenčík,11.0,FW,28-104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Petr Ševčík,13.0,"LW,LM,RW",27-054,84,0,0,0,0,1,0,1,0,1,0,0,0,4,2,3,40.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Adam Hložek,19.0,LW,18-337,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Antonín Barák,7.0,"AM,CM",26-206,89,0,0,0,0,0,0,3,1,1,0,0,0,6,1,4,20.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Sadílek,26.0,AM,22-027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Souček,15.0,CM,26-120,90,0,0,0,3,1,0,0,1,1,0,0,0,13,6,4,60.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Lukáš Masopust,12.0,"RW,RM,LW",28-135,78,0,0,0,3,0,0,2,0,1,0,0,0,7,0,3,0.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Jakub Jankto,14.0,RW,25-159,12,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Holeš,9.0,"CM,DM",28-088,84,0,0,0,0,0,0,0,0,4,0,0,0,10,3,1,75.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Alex Král,21.0,CM,23-039,6,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Pavel Kadeřábek,2.0,LB,29-063,90,0,0,0,1,1,0,1,1,0,0,0,0,10,4,1,80.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Kalas,6.0,CB,28-043,90,0,0,0,1,0,0,0,0,1,0,0,0,7,6,3,66.7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Ondřej Čelůstka,3.0,CB,32-009,90,0,0,0,4,0,0,0,2,2,0,0,0,7,3,3,50.0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Vladimír Coufal,5.0,RB,28-309,90,1,0,0,1,2,0,2,1,0,0,0,0,13,4,2,66.7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Vaclík,1.0,GK,32-090,90,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,16 Players,,,,990,1,0,0,15,6,1,9,6,11,0,0,0,95,34,34,50.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Cristiano Ronaldo,7.0,FW,36-138,90,0,0,0,1,3,0,0,0,0,0,0,0,3,4,1,80.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Jota,21.0,LM,24-201,90,0,0,0,2,2,0,0,2,1,0,0,0,4,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Renato Sanches,16.0,CM,23-309,87,0,0,0,2,4,0,1,1,5,0,0,0,6,1,0,100.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Sérgio Oliveira,24.0,CM,29-021,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Moutinho,8.0,CM,34-288,71,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Neves,18.0,CM,24-102,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bernardo Silva,10.0,RM,26-317,71,0,0,0,2,4,0,3,2,1,0,0,0,5,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bruno Fernandes,11.0,RM,26-288,19,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Danilo Pereira,13.0,DM,29-287,45,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Palhinha,26.0,DM,25-349,45,0,0,0,1,2,0,0,1,2,0,0,0,3,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Raphaël Guerreiro,5.0,LB,27-183,90,0,0,0,1,0,0,1,1,2,0,0,0,3,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Dias,4.0,CB,24-040,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Pepe,3.0,CB,38-117,90,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Nélson Semedo,2.0,RB,27-219,78,0,0,0,2,1,0,1,0,2,0,1,0,5,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Dalot,20.0,RB,22-097,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rui Patrício,1.0,GK,33-128,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,16 Players,,,,990,0,0,0,13,19,0,7,7,18,1,1,0,46,7,2,77.8
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Karim Benzema,19.0,FW,33-186,90,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kylian Mbappé,10.0,LW,22-185,90,0,0,0,2,3,0,1,0,0,1,0,0,4,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Corentin Tolisso,12.0,RW,26-324,65,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Kingsley Coman,20.0,RW,25-010,25,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Antoine Griezmann,7.0,AM,30-094,86,1,0,0,1,3,0,0,1,4,0,0,0,2,1,1,50.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Moussa Sissoko,17.0,AM,31-311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,N'Golo Kanté,13.0,DM,30-086,90,0,0,0,3,0,1,0,2,3,0,0,0,7,0,1,0.0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Paul Pogba,6.0,DM,28-100,90,0,0,0,4,0,0,0,1,0,0,0,0,5,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Hernández,21.0,LB,25-129,45,1,0,0,3,1,0,1,1,0,0,0,0,3,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Lucas Digne,18.0,LB,27-338,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,a,Adrien Rabiot,14.0,LB,26-081,39,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,
