match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotCmp,TotAtt,TotCmp%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,Ast,xA,KeyPasses,Opp1/3,PPA,CrsPA,Prog
2c7de26e,"Monday June 28, 2021",22:00,France,h,Paul Pogba,6.0,DM,28-105,120,73,80,91.3,1274,353,38,38,100.0,26,29,89.7,8,11,72.7,0,0.5,4,11,2,0,7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Adrien Rabiot,14.0,"LB,WB",26-086,120,70,86,81.4,1058,374,38,42,90.5,30,38,78.9,1,3,33.3,0,0.0,0,5,1,0,7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Benjamin Pavard,2.0,"RB,WB",25-092,120,38,47,80.9,701,212,14,16,87.5,15,20,75.0,7,9,77.8,0,0.0,0,2,0,0,4
2c7de26e,"Monday June 28, 2021",22:00,France,h,Presnel Kimpembe,3.0,CB,25-319,120,69,76,90.8,1430,408,21,22,95.5,39,43,90.7,9,10,90.0,0,0.1,1,5,1,0,3
2c7de26e,"Monday June 28, 2021",22:00,France,h,Clément Lenglet,5.0,CB,26-011,45,39,41,95.1,784,232,15,16,93.8,16,16,100.0,8,8,100.0,0,0.0,0,3,0,0,5
2c7de26e,"Monday June 28, 2021",22:00,France,h,Kingsley Coman,20.0,LM,25-015,65,20,27,74.1,316,49,11,15,73.3,8,11,72.7,1,1,100.0,0,0.1,2,0,0,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,h,Marcus Thuram,26.0,LM,23-326,10,2,3,66.7,31,2,1,1,100.0,1,2,50.0,0,0,,0,0.1,1,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Raphaël Varane,4.0,CB,28-064,120,56,63,88.9,1240,268,15,15,100.0,32,34,94.1,9,14,64.3,0,0.0,0,8,0,0,3
2c7de26e,"Monday June 28, 2021",22:00,France,h,Hugo Lloris,1.0,GK,34-184,120,27,32,84.4,943,670,4,4,100.0,9,9,100.0,14,19,73.7,0,0.0,0,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,15 Players,,,,1320,582,678,85.8,11273,3390,246,264,93.2,246,283,86.9,85,115,73.9,1,2.0,19,51,12,1,58
2c7de26e,"Monday June 28, 2021",22:00,France,a,Haris Seferović,9.0,FW,29-126,96,20,28,71.4,262,36,14,20,70.0,5,6,83.3,1,1,100.0,0,0.0,0,2,0,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Fabian Schär,22.0,LB,29-190,24,7,10,70.0,168,44,3,3,100.0,3,4,75.0,1,3,33.3,0,0.0,0,1,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Breel Embolo,7.0,FW,24-134,79,17,23,73.9,328,88,7,11,63.6,7,7,100.0,3,4,75.0,0,0.0,1,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ruben Vargas,11.0,"LM,WB,LB",22-327,41,7,12,58.3,113,38,4,5,80.0,2,4,50.0,1,3,33.3,0,0.0,1,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Xherdan Shaqiri,23.0,AM,29-261,72,21,28,75.0,480,103,8,9,88.9,8,10,80.0,5,8,62.5,0,0.1,1,4,0,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Mario Gavranović,19.0,"FW,AM",31-216,48,8,10,80.0,125,23,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0,1,0,0,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Granit Xhaka,10.0,DM,28-274,120,81,89,91.0,1636,551,39,43,90.7,25,27,92.6,17,17,100.0,1,0.2,3,15,3,0,9
2c7de26e,"Monday June 28, 2021",22:00,France,a,Remo Freuler,8.0,DM,29-074,120,47,53,88.7,879,275,19,20,95.0,21,22,95.5,7,10,70.0,0,0.0,0,4,1,0,7
2c7de26e,"Monday June 28, 2021",22:00,France,a,Steven Zuber,14.0,WB,29-315,78,36,40,90.0,512,144,22,22,100.0,14,16,87.5,0,0,,1,0.1,1,1,0,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Christian Fassnacht,16.0,"RM,FW",27-229,42,7,10,70.0,126,23,2,2,100.0,3,5,60.0,1,2,50.0,0,0.0,0,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Silvan Widmer,3.0,WB,28-115,72,30,36,83.3,474,189,17,18,94.4,12,13,92.3,1,3,33.3,0,0.0,0,2,1,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Kevin Mbabu,2.0,"RB,WB",26-070,48,14,21,66.7,243,125,4,7,57.1,8,9,88.9,1,3,33.3,1,0.2,1,0,1,1,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ricardo Rodríguez,13.0,CB,28-307,86,49,58,84.5,988,495,21,21,100.0,19,21,90.5,8,14,57.1,0,0.2,2,7,1,0,6
2c7de26e,"Monday June 28, 2021",22:00,France,a,Admir Mehmedi,18.0,"FW,LM,CB",30-104,34,14,17,82.4,139,52,11,13,84.6,2,2,100.0,0,0,,0,0.0,0,1,0,0,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Manuel Akanji,5.0,CB,25-344,120,57,62,91.9,1112,434,20,21,95.2,28,28,100.0,8,11,72.7,0,0.0,0,1,0,0,3
2c7de26e,"Monday June 28, 2021",22:00,France,a,Nico Elvedi,4.0,CB,24-271,120,31,36,86.1,569,168,11,12,91.7,19,21,90.5,1,3,33.3,0,0.0,0,2,0,0,2
2c7de26e,"Monday June 28, 2021",22:00,France,a,Yann Sommer,1.0,GK,32-193,120,30,35,85.7,790,520,6,6,100.0,12,12,100.0,11,16,68.8,0,0.0,0,0,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,17 Players,,,,1320,476,568,83.8,8944,3308,211,237,89.0,191,210,91.0,67,99,67.7,3,0.8,10,41,7,1,39
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Romelu Lukaku,9.0,FW,28-050,90,8,13,61.5,95,12,6,8,75.0,2,4,50.0,0,1,0.0,0,0.0,0,1,0,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jeremy Doku,25.0,AM,19-036,90,18,22,81.8,321,34,8,9,88.9,7,10,70.0,3,3,100.0,0,0.0,0,0,1,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Kevin De Bruyne,7.0,"AM,DM",30-004,90,20,37,54.1,387,142,8,12,66.7,9,13,69.2,3,11,27.3,0,0.7,3,3,1,0,5
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Axel Witsel,6.0,DM,32-171,90,40,43,93.0,798,70,14,17,82.4,20,20,100.0,5,5,100.0,0,0.0,0,3,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Youri Tielemans,8.0,DM,24-056,68,20,22,90.9,367,36,8,8,100.0,9,10,90.0,3,4,75.0,0,0.0,0,1,0,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dries Mertens,14.0,"AM,DM",34-057,22,5,6,83.3,94,72,2,2,100.0,3,4,75.0,0,0,,0,0.1,1,1,1,0,3
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thorgan Hazard,16.0,WB,28-095,90,62,71,87.3,989,224,32,35,91.4,22,26,84.6,5,7,71.4,0,0.0,0,2,1,0,3
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Meunier,15.0,WB,29-293,69,21,39,53.8,466,244,8,12,66.7,8,12,66.7,5,15,33.3,0,0.0,0,0,0,0,3
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Nacer Chadli,22.0,WB,31-334,4,2,2,100.0,32,21,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dennis Praet,26.0,WB,27-049,17,3,4,75.0,59,11,0,1,0.0,3,3,100.0,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jan Vertonghen,5.0,CB,34-069,90,59,67,88.1,1327,355,12,14,85.7,37,37,100.0,10,15,66.7,0,0.1,2,7,0,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Vermaelen,3.0,CB,35-230,90,47,52,90.4,1058,163,5,6,83.3,37,39,94.9,5,7,71.4,0,0.0,0,1,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Toby Alderweireld,2.0,CB,32-122,90,64,71,90.1,1379,436,18,19,94.7,37,38,97.4,9,13,69.2,0,0.0,0,6,2,0,5
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thibaut Courtois,1.0,GK,29-052,90,26,33,78.8,699,370,7,7,100.0,9,9,100.0,10,17,58.8,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,14 Players,,,,990,395,482,82.0,8071,2190,129,151,85.4,204,226,90.3,58,98,59.2,0,0.8,6,25,6,0,23
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Ciro Immobile,17.0,FW,31-132,73,16,21,76.2,176,0,12,14,85.7,3,4,75.0,0,1,0.0,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Andrea Belotti,9.0,FW,27-194,17,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Lorenzo Insigne,10.0,LW,30-028,78,57,66,86.4,1053,371,34,35,97.1,14,15,93.3,9,16,56.3,0,0.6,3,2,5,2,7
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Domenico Berardi,11.0,LW,26-335,12,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Federico Chiesa,14.0,RW,23-250,89,18,24,75.0,247,47,13,16,81.3,4,5,80.0,1,2,50.0,0,0.1,1,0,2,1,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Rafael Tolói,25.0,RW,30-265,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Marco Verratti,6.0,CM,28-239,73,85,88,96.6,1362,370,47,48,97.9,31,32,96.9,6,7,85.7,1,0.3,3,6,2,0,7
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Bryan Cristante,16.0,CM,26-121,17,3,6,50.0,42,11,2,4,50.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Nicolò Barella,18.0,CM,24-145,90,37,42,88.1,609,204,21,21,100.0,10,13,76.9,5,5,100.0,0,0.1,2,2,2,0,6
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Jorginho,8.0,DM,29-194,90,72,73,98.6,1260,301,37,37,100.0,26,26,100.0,9,10,90.0,0,0.0,1,10,1,0,5
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Spinazzola,4.0,LB,28-099,78,43,47,91.5,546,172,26,27,96.3,10,11,90.9,3,4,75.0,0,0.2,3,5,1,1,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Emerson Palmieri,13.0,LB,26-333,12,4,4,100.0,76,49,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0,1,0,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giorgio Chiellini,3.0,CB,36-322,90,33,36,91.7,746,188,3,4,75.0,24,25,96.0,6,7,85.7,0,0.0,0,1,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Bonucci,19.0,CB,34-062,90,55,62,88.7,1708,510,8,8,100.0,20,20,100.0,26,32,81.3,0,0.0,0,5,0,0,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giovanni Di Lorenzo,2.0,RB,27-332,90,43,50,86.0,924,328,18,18,100.0,18,20,90.0,7,11,63.6,0,0.0,0,6,0,0,3
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Gianluigi Donnarumma,21.0,GK,22-127,90,20,26,76.9,483,263,5,5,100.0,10,11,90.9,5,10,50.0,0,0.0,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,16 Players,,,,990,486,546,89.0,9232,2814,228,240,95.0,172,184,93.5,78,106,73.6,1,1.3,13,38,13,4,34
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Kane,9.0,FW,27-336,90,13,19,68.4,232,28,5,7,71.4,5,7,71.4,2,4,50.0,0,0.0,0,1,0,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Raheem Sterling,10.0,"LW,RW",26-203,90,20,27,74.1,219,28,15,16,93.8,5,7,71.4,0,2,0.0,0,0.0,0,1,0,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Bukayo Saka,25.0,RW,19-297,68,16,21,76.2,245,2,7,9,77.8,3,4,75.0,3,4,75.0,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jack Grealish,7.0,"LW,RW",25-292,22,5,5,100.0,64,25,3,3,100.0,2,2,100.0,0,0,,1,0.4,1,0,1,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Declan Rice,4.0,DM,22-166,87,43,45,95.6,831,161,15,16,93.8,23,24,95.8,5,5,100.0,0,0.0,1,7,1,0,4
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Henderson,8.0,DM,31-012,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kalvin Phillips,14.0,DM,25-209,90,50,56,89.3,1065,122,18,19,94.7,21,21,100.0,9,12,75.0,0,0.0,0,3,0,0,2
415ff832,"Tuesday June 29, 2021",17:00,England,h,Luke Shaw,3.0,WB,25-352,90,33,40,82.5,519,179,15,16,93.8,14,17,82.4,2,5,40.0,1,0.4,1,0,1,0,3
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kieran Trippier,12.0,WB,30-283,90,42,63,66.7,820,324,16,19,84.2,16,23,69.6,9,19,47.4,0,0.1,2,2,4,2,4
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Maguire,6.0,CB,28-116,90,44,49,89.8,946,267,8,10,80.0,30,32,93.8,6,7,85.7,0,0.0,0,4,0,0,5
415ff832,"Tuesday June 29, 2021",17:00,England,h,John Stones,5.0,CB,27-032,90,52,55,94.5,1181,339,14,15,93.3,24,25,96.0,14,15,93.3,0,0.0,0,0,0,0,3
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kyle Walker,2.0,CB,31-032,90,55,63,87.3,1052,304,23,25,92.0,22,22,100.0,10,16,62.5,0,0.0,0,5,0,0,4
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Pickford,1.0,GK,27-114,90,23,34,67.6,837,516,5,5,100.0,5,5,100.0,13,24,54.2,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,13 Players,,,,990,396,477,83.0,8011,2295,144,160,90.0,170,189,89.9,73,113,64.6,2,1.0,5,23,7,2,28
415ff832,"Tuesday June 29, 2021",17:00,England,a,Timo Werner,11.0,FW,25-115,67,11,14,78.6,120,8,9,10,90.0,2,2,100.0,0,0,,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Serge Gnabry,10.0,FW,25-350,23,5,7,71.4,140,9,2,4,50.0,1,1,100.0,2,2,100.0,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Thomas Müller,25.0,LW,31-289,89,30,37,81.1,454,77,12,16,75.0,14,15,93.3,1,3,33.3,0,0.1,2,2,0,0,2
415ff832,"Tuesday June 29, 2021",17:00,England,a,Jamal Musiala,14.0,LW,18-123,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Kai Havertz,7.0,RW,22-018,90,27,32,84.4,437,151,15,18,83.3,9,9,100.0,3,5,60.0,0,0.8,2,1,3,0,6
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leon Goretzka,18.0,DM,26-143,90,42,46,91.3,781,209,16,16,100.0,22,25,88.0,4,5,80.0,0,0.0,0,6,0,0,7
415ff832,"Tuesday June 29, 2021",17:00,England,a,Toni Kroos,8.0,DM,31-176,90,64,78,82.1,1170,382,22,22,100.0,33,38,86.8,6,15,40.0,0,0.0,0,5,0,0,8
415ff832,"Tuesday June 29, 2021",17:00,England,a,Robin Gosens,20.0,WB,26-359,87,30,36,83.3,477,93,14,14,100.0,15,20,75.0,0,1,0.0,0,0.0,0,1,0,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leroy Sané,19.0,WB,25-169,3,2,4,50.0,39,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Joshua Kimmich,6.0,WB,26-141,90,41,50,82.0,784,171,18,18,100.0,18,20,90.0,5,12,41.7,0,0.3,1,3,3,2,2
415ff832,"Tuesday June 29, 2021",17:00,England,a,Antonio Rüdiger,2.0,CB,28-118,90,54,62,87.1,1127,295,13,13,100.0,33,36,91.7,7,12,58.3,0,0.0,0,1,0,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Mats Hummels,5.0,CB,32-195,90,77,82,93.9,1708,550,18,18,100.0,46,49,93.9,13,15,86.7,0,0.0,0,2,0,0,4
415ff832,"Tuesday June 29, 2021",17:00,England,a,Matthias Ginter,4.0,CB,27-161,86,45,53,84.9,798,221,21,22,95.5,19,21,90.5,5,10,50.0,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Emre Can,23.0,CB,27-168,4,9,10,90.0,199,65,2,2,100.0,5,5,100.0,2,2,100.0,0,0.0,0,1,1,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Manuel Neuer,1.0,GK,35-094,90,33,47,70.2,875,486,7,7,100.0,14,14,100.0,12,26,46.2,0,0.0,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,15 Players,,,,990,470,558,84.2,9109,2717,170,181,93.9,232,258,89.9,60,108,55.6,0,1.2,5,22,7,2,32
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Donyell Malen,18.0,FW,22-159,56,8,14,57.1,114,15,3,6,50.0,4,6,66.7,0,1,0.0,0,0.0,0,0,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Quincy Promes,11.0,"LW,FW,WB",29-174,34,10,15,66.7,162,36,5,8,62.5,4,6,66.7,1,1,100.0,0,0.0,0,0,1,1,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Memphis Depay,10.0,"FW,CM",27-134,90,28,42,66.7,463,150,17,18,94.4,8,11,72.7,2,11,18.2,0,0.2,1,2,2,0,5
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Georginio Wijnaldum,8.0,"AM,RW,CB",30-228,90,11,16,68.8,206,22,1,3,33.3,8,10,80.0,1,2,50.0,0,0.0,0,2,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Frenkie de Jong,21.0,"DM,CM",24-046,90,46,53,86.8,783,126,21,27,77.8,21,21,100.0,4,4,100.0,0,0.0,0,4,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Marten de Roon,15.0,"DM,CM",30-090,72,29,38,76.3,556,70,10,14,71.4,13,16,81.3,5,7,71.4,0,0.0,0,2,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Wout Weghorst,19.0,"FW,CM",28-324,18,4,8,50.0,69,6,1,3,33.3,1,3,33.3,1,1,100.0,0,0.0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Patrick van Aanholt,12.0,"WB,LB",30-302,80,35,46,76.1,629,254,16,18,88.9,15,22,68.2,4,6,66.7,0,0.0,0,3,0,0,4
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Steven Berghuis,7.0,"LB,FW",29-190,10,6,10,60.0,88,29,5,5,100.0,1,2,50.0,0,2,0.0,0,0.0,1,1,1,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Denzel Dumfries,22.0,"WB,RB",25-070,90,21,30,70.0,389,192,9,12,75.0,9,11,81.8,3,7,42.9,0,0.1,1,0,0,0,2
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Daley Blind,17.0,CB,31-110,80,51,63,81.0,1048,540,20,20,100.0,22,26,84.6,9,17,52.9,0,0.5,1,10,4,1,8
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Jurrien Timber,25.0,CB,20-010,10,8,9,88.9,138,40,3,3,100.0,5,5,100.0,0,1,0.0,0,0.0,0,2,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Matthijs de Ligt,3.0,"CB,AM,DM",21-319,51,17,17,100.0,413,63,2,2,100.0,12,12,100.0,3,3,100.0,0,0.0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Stefan de Vrij,6.0,CB,29-142,90,31,35,88.6,855,181,5,6,83.3,12,12,100.0,13,15,86.7,0,0.0,0,4,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-278,90,18,44,40.9,653,467,2,2,100.0,7,7,100.0,9,35,25.7,0,0.0,0,2,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,15 Players,,,,951,323,440,73.4,6566,2191,120,147,81.6,142,170,83.5,55,113,48.7,0,0.9,4,32,8,2,23
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Patrik Schick,10.0,FW,25-154,89,13,17,76.5,198,23,3,5,60.0,9,9,100.0,0,0,,0,0.0,0,1,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Krmenčík,11.0,FW,28-104,1,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Petr Ševčík,13.0,"LW,LM,RW",27-054,84,26,34,76.5,434,93,16,18,88.9,6,8,75.0,2,5,40.0,0,0.2,2,3,1,1,2
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Adam Hložek,19.0,LW,18-337,6,1,2,50.0,23,18,0,0,,1,2,50.0,0,0,,0,0.0,0,0,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Antonín Barák,7.0,"AM,CM",26-206,89,30,40,75.0,449,178,18,20,90.0,8,12,66.7,3,6,50.0,0,0.1,3,2,1,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Michal Sadílek,26.0,AM,22-027,1,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Souček,15.0,CM,26-120,90,28,35,80.0,621,148,8,10,80.0,14,18,77.8,6,7,85.7,0,0.0,0,3,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Lukáš Masopust,12.0,"RW,RM,LW",28-135,78,24,31,77.4,302,74,16,17,94.1,3,6,50.0,2,4,50.0,0,0.1,2,0,1,0,2
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Jakub Jankto,14.0,RW,25-159,12,8,9,88.9,151,42,5,5,100.0,1,1,100.0,2,3,66.7,0,0.0,0,1,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Holeš,9.0,"CM,DM",28-088,84,23,33,69.7,420,163,12,17,70.6,9,11,81.8,2,5,40.0,1,0.2,2,2,0,0,4
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Alex Král,21.0,CM,23-039,6,5,7,71.4,72,24,3,4,75.0,2,3,66.7,0,0,,0,0.0,0,1,0,0,1
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Pavel Kadeřábek,2.0,LB,29-063,90,38,49,77.6,695,284,19,20,95.0,14,21,66.7,5,8,62.5,0,0.0,0,3,0,0,2
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Kalas,6.0,CB,28-043,90,28,33,84.8,653,173,7,8,87.5,12,13,92.3,9,12,75.0,1,0.3,1,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Ondřej Čelůstka,3.0,CB,32-009,90,26,29,89.7,619,182,8,8,100.0,10,11,90.9,8,9,88.9,0,0.0,0,1,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Vladimír Coufal,5.0,RB,28-309,90,43,62,69.4,741,453,24,26,92.3,13,21,61.9,6,15,40.0,0,0.0,0,4,1,1,7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,Tomáš Vaclík,1.0,GK,32-090,90,18,32,56.3,574,334,0,0,,11,11,100.0,7,21,33.3,0,0.0,0,0,0,0,0
437cb418,"Sunday June 27, 2021",18:00,Netherlands,a,16 Players,,,,990,313,415,75.4,5966,2189,141,160,88.1,113,147,76.9,52,95,54.7,2,0.9,10,21,4,2,23
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Cristiano Ronaldo,7.0,FW,36-138,90,22,29,75.9,321,30,13,16,81.3,8,10,80.0,1,1,100.0,0,0.0,0,2,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Diogo Jota,21.0,LM,24-201,90,22,26,84.6,399,53,8,10,80.0,10,12,83.3,3,3,100.0,0,0.0,0,4,0,0,1
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Renato Sanches,16.0,CM,23-309,87,73,76,96.1,1242,301,42,44,95.5,25,25,100.0,6,7,85.7,0,0.0,1,8,1,1,5
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Sérgio Oliveira,24.0,CM,29-021,3,1,2,50.0,20,0,0,0,,1,1,100.0,0,1,0.0,0,0.0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Moutinho,8.0,CM,34-288,71,43,47,91.5,759,151,20,20,100.0,18,20,90.0,5,5,100.0,0,0.2,2,4,0,0,3
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Rúben Neves,18.0,CM,24-102,19,9,9,100.0,206,0,1,1,100.0,6,6,100.0,2,2,100.0,0,0.0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bernardo Silva,10.0,RM,26-317,71,21,26,80.8,344,80,9,9,100.0,11,13,84.6,1,3,33.3,0,0.1,3,1,1,0,3
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Bruno Fernandes,11.0,RM,26-288,19,4,6,66.7,55,15,2,2,100.0,2,3,66.7,0,0,,0,0.0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Danilo Pereira,13.0,DM,29-287,45,22,23,95.7,414,93,8,8,100.0,12,12,100.0,2,3,66.7,0,0.0,0,0,0,0,0
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,João Palhinha,26.0,DM,25-349,45,20,22,90.9,415,124,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0,3,0,0,3
5a7e53d8,"Wednesday June 23, 2021",21:00,Portugal,h,Raphaël Guerreiro,5.0,LB,27-183,90,52,54,96.3,883,254,32,32,100.0,15,16,93.8,5,5,100.0,0,0.0,1,1,1,1,2
